ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000001,97.1223021582734,94.7154471544716,278,246,2019/2020,Q3,2,0
E06000002,94.9671772428884,91.5831663326653,457,499,2019/2020,Q3,2,0
E06000003,94.1690962099125,94.1747572815534,343,309,2019/2020,Q3,2,0
E06000004,96.4150943396226,94.9720670391062,530,537,2019/2020,Q3,2,0
E06000005,94.7761194029851,94.8096885813149,268,289,2019/2020,Q3,2,0
E06000047,98.0707395498392,96.8364197530864,1244,1296,2019/2020,Q3,2,0
E08000021,94.1176470588235,94.0389294403893,799,822,2019/2020,Q3,2,0
E08000022,97.4358974358974,97.5652173913043,585,575,2019/2020,Q3,2,0
E08000023,98.2456140350877,95.5882352941177,399,408,2019/2020,Q3,2,0
E08000024,99.6978851963746,98.1382978723404,662,752,2019/2020,Q3,2,0
E08000037,95.9223300970874,94.2748091603053,515,524,2019/2020,Q3,2,0
E06000057,96.4238410596026,96.0099750623441,755,802,2019/2020,Q3,2,0
E06000006,94.8948948948949,92.2005571030641,333,359,2019/2020,Q3,2,0
E06000007,94.7368421052632,95.3874538745387,551,542,2019/2020,Q3,2,0
E06000008,94.188376753507,94.0476190476191,499,504,2019/2020,Q3,2,0
E06000009,95.1456310679612,91.5742793791574,412,451,2019/2020,Q3,2,0
E06000049,95.1322751322751,94.706448508181,945,1039,2019/2020,Q3,2,0
E06000050,90.0123304562269,90.0107411385607,811,931,2019/2020,Q3,2,0
E08000001,94.1949616648412,90.6512605042017,913,952,2019/2020,Q3,2,0
E08000002,,,,,2019/2020,Q3,2,0
E08000003,91.1575562700965,86.9250645994832,1866,1935,2019/2020,Q3,2,0
E08000004,,,,,2019/2020,Q3,2,0
E08000005,,,,,2019/2020,Q3,2,0
E08000006,93.1844888366628,91.0714285714286,851,896,2019/2020,Q3,2,0
E08000007,94.8067632850242,93.719806763285,828,828,2019/2020,Q3,2,0
E08000008,94.7368421052632,91.5593705293276,703,699,2019/2020,Q3,2,0
E08000009,,,,,2019/2020,Q3,2,0
E08000010,96.2264150943396,93.7901498929336,848,934,2019/2020,Q3,2,0
E08000011,91.1591355599214,86.5019011406844,509,526,2019/2020,Q3,2,0
E08000012,91.9889502762431,91.4305949008499,1448,1412,2019/2020,Q3,2,0
E08000013,93.3837429111531,88.7096774193548,529,496,2019/2020,Q3,2,0
E08000014,91.9129082426128,89.4187779433681,643,671,2019/2020,Q3,2,0
E08000015,95.320197044335,93.7424789410349,812,831,2019/2020,Q3,2,0
E10000006,95.5767562879445,96.2900505902192,1153,1186,2019/2020,Q3,2,0
E10000017,93.8198553583169,90.1399491094148,3042,3144,2019/2020,Q3,2,0
E06000010,93.6602870813397,94.1885964912281,836,912,2019/2020,Q3,2,0
E06000011,97.8755690440061,96.1800818553888,659,733,2019/2020,Q3,2,0
E06000012,97.8922716627635,95.5752212389381,427,452,2019/2020,Q3,2,0
E06000013,95.3703703703704,93.7639198218263,432,449,2019/2020,Q3,2,0
E06000014,95.7446808510638,91.9540229885057,470,435,2019/2020,Q3,2,0
E08000016,95.9770114942529,95.2956989247312,696,744,2019/2020,Q3,2,0
E08000017,93.2448733413752,89.7142857142857,829,875,2019/2020,Q3,2,0
E08000018,97.0994475138122,97.1870604781997,724,711,2019/2020,Q3,2,0
E08000019,93.6717205009888,92.3543689320388,1517,1648,2019/2020,Q3,2,0
E08000032,92.7986906710311,90.0647948164147,1833,1852,2019/2020,Q3,2,0
E08000033,93.4513274336283,92.1752738654147,565,639,2019/2020,Q3,2,0
E08000034,96.6046887631366,94.7040498442368,1237,1284,2019/2020,Q3,2,0
